,property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,shopping_center_id,distance_to_sc,train_station_id,distance_to_train_station,travel_min_to_CBD,transfer_flag,hospital_id,distance_to_hospital,supermarket_id,distance_to_supermaket
1234,59981,-37.808415,145.187361,422 Springfield Road,Mitcham,8857000,house,2012,3,1,2,SC_088,1394,19900,1142,39,0,hospital_070,588,S_202,1983
1235,59997,-37.813525,145.19511,44 Doncaster East Road,Mitcham,13920000,house,2015,2,1,1,SC_088,1510,19900,570,39,0,hospital_010,353,S_202,2023
1236,60017,-37.825221,145.194809,451 Mitcham Road,Mitcham,15861000,house,2014,4,2,2,SC_088,1491,19900,840,39,0,hospital_010,1644,S_202,1641
1237,60022,-37.811953,145.199429,47 Burnett Street,Mitcham,7575000,house,2010,3,1,1,SC_088,1929,19900,940,39,0,hospital_010,497,S_202,2436
1238,60030,-37.822777,145.208188,47 Somers Street,Mitcham,5580000,house,2011,3,1,2,SC_032,2129,19901,591,41,0,hospital_010,1848,S_040,2173
1239,60054,-37.811267,145.199527,5 Dawe Road,Mitcham,4797000,house,2013,3,2,2,SC_088,1970,19900,1002,39,0,hospital_010,485,S_202,2486
1240,60114,-37.815361,145.198834,575 Whitehorse Road,Mitcham,4235000,house,2015,3,2,2,SC_088,1750,19900,671,39,0,hospital_010,686,S_202,2204
1241,60209,-37.827592,145.207796,7 Davison Street,Mitcham,6980000,house,2012,4,3,2,SC_032,2478,19901,1062,41,0,hospital_010,2256,S_040,2535
1242,60255,-37.82463074,145.1965332,76 Creek Road,Mitcham,6435000,house,2009,3,1,2,SC_088,1603,19900,839,39,0,hospital_010,1592,S_202,1787
1243,60433,-37.84442,145.184983,115 Jolimont Road,Vermont,9840000,house,2016,3,1,1,SC_088,2833,19899,2795,36,0,hospital_192,2209,S_066,2041
1244,60455,-37.839282,145.195761,13 Karwitha Street,Vermont,14550000,house,2016,3,2,1,SC_088,2638,19900,2391,39,0,hospital_008,2954,S_202,2424
1245,60457,-37.83448029,145.2125855,13 Manhattan Square,Vermont,4400000,house,2009,4,2,0,SC_032,2808,19901,1734,41,0,hospital_008,2084,S_040,2882
1246,60460,-37.845098,145.186314,130 Jolimont Road,Vermont,9660000,house,2016,3,1,1,SC_088,2929,19899,2905,36,0,hospital_192,2278,S_066,2180
1247,60475,-37.84025955,145.1914368,14 Trove Park Drive,Vermont,7224000,house,2009,4,2,2,SC_088,2553,19900,2477,39,0,hospital_192,2932,S_202,2258
1248,60510,-37.833624,145.21306,164 Heatherdale Road,Vermont,10400000,house,2014,3,2,2,SC_032,2705,19901,1639,41,0,hospital_008,2137,S_040,2779
1249,60521,-37.834045,145.215506,17 Liddle Way,Vermont,4840000,house,2013,3,1,0,SC_032,2643,19901,1703,41,0,hospital_008,1983,S_040,2721
1250,60859,-37.840965,145.187219,6 Rickson Place,Vermont,5410000,house,2013,3,2,0,SC_088,2500,19899,2512,36,0,hospital_192,2578,S_066,2080
1251,60871,-37.831609,145.201064,63 Glenburnie Road,Vermont,26400000,house,2016,4,2,3,SC_088,2332,19900,1711,39,0,hospital_010,2433,S_202,2346
1252,60959,-37.834027,145.199993,86 Glenburnie Road,Vermont,18330000,house,2015,4,2,2,SC_088,2429,19900,1917,39,0,hospital_010,2674,S_202,2374
1253,61060,-37.801039,145.235026,1/2 Fyfe Avenue,Ringwood,13472000,house,2015,3,2,2,SC_032,1413,19902,1736,43,0,hospital_105,1328,S_190,1217
1254,61264,-37.787685,145.24992,13 Montanus Court,Ringwood,6300000,house,2010,4,3,2,SC_022,3180,19879,2703,46,0,hospital_164,2289,S_157,1153
1255,61576,-37.80814362,145.2369537,22 Oliver Street,Ringwood,5940000,house,2009,2,1,1,SC_032,880,19902,1111,43,0,hospital_105,633,S_190,666
1256,61584,-37.775645,145.249496,228 Wonga Road,Warranwood,7548000,house,2014,4,2,2,SC_022,3941,19878,3512,50,0,hospital_164,3614,S_157,2449
1257,61606,-37.818133,145.235173,24 Ford Street,Ringwood,4785000,house,2012,3,1,1,SC_032,819,19902,600,43,0,hospital_105,1043,S_190,850
1258,61607,-37.809255,145.236418,24 Georges Road,Ringwood,6300000,house,2009,3,1,0,SC_032,773,19902,986,43,0,hospital_105,621,S_190,564
1259,61614,-37.811585,145.232282,24 Pratt Street,Ringwood,6750000,house,2012,3,1,0,SC_032,331,19902,560,43,0,hospital_105,950,S_190,149
1260,61647,-37.798261,145.239965,26 Panfield Avenue,Ringwood,6400000,house,2014,4,2,2,SC_032,1887,19879,1771,46,0,hospital_105,1459,S_157,1334
1261,61675,-37.819029,145.228176,28 James Street,Ringwood,4400000,house,2011,3,1,1,SC_032,700,19902,356,43,0,hospital_105,1577,S_040,789
1262,61682,-37.797611,145.237949,28A Wonga Road,Ringwood,11440000,house,2013,5,3,3,SC_032,1867,19879,1927,46,0,hospital_105,1571,S_157,1507
1263,61707,-37.800294,145.235291,3 Berea Court,Ringwood,7920000,house,2014,3,2,1,SC_032,1499,19902,1822,43,0,hospital_105,1387,S_190,1303
1264,61718,-37.831699,145.226513,3 Gibson Court,Ringwood,5940000,house,2013,3,1,1,SC_032,2118,19871,1630,45,0,hospital_179,1977,S_040,2206
1265,61724,-37.825674,145.222553,3 Heather Grove,Ringwood,5500000,house,2010,3,1,1,SC_032,1540,19901,1143,41,0,hospital_105,2423,S_040,1621
1266,61866,-37.806437,145.242619,369 Maroondah Highway,Ringwood,3320000,house,2010,4,1,0,SC_032,1402,19879,906,46,0,hospital_105,524,S_190,1192
1267,61894,-37.818166,145.240309,3a Lena Grove,Ringwood,5775000,house,2010,3,1,2,SC_032,1176,19902,1029,43,0,hospital_105,819,S_190,1138
1268,61915,-37.81865311,145.2382355,4 Heathmont Road,Ringwood,6885000,house,2008,3,1,2,SC_032,1057,19902,871,43,0,hospital_105,938,S_190,1050
1269,61945,-37.82477,145.226459,4 Yarmouth Street,Ringwood,5715000,house,2016,3,1,3,SC_032,1353,19902,1013,43,0,hospital_105,2106,S_040,1441
1270,61992,-37.811696,145.221377,43 Nelson Street,Ringwood,11900000,house,2011,4,2,0,SC_032,664,19902,814,43,0,hospital_105,1909,S_040,649
1271,62024,-37.802897,145.24034,48 Sonia Street,Ringwood,8330000,house,2010,4,2,2,SC_032,1493,19879,1330,46,0,hospital_105,948,S_190,1276
1272,62105,-37.785215,145.250684,55 Mundara Drive,Ringwood,10353000,house,2014,4,2,2,SC_022,3241,19878,2866,50,0,hospital_164,2546,S_157,1389
1273,62143,-37.79395,145.252688,6 Lilian Parade,Ringwood,6160000,house,2016,4,3,2,SC_022,2733,19879,2017,46,0,hospital_164,1558,S_157,419
1274,62144,-37.78697968,145.258316,6 Liris Court,Ringwood,7136000,house,2008,4,2,2,SC_022,2561,19878,2174,50,0,hospital_164,2325,S_157,1173
1275,62194,-37.822862,145.227686,65A Wantirna Road,Ringwood,7810000,house,2016,3,2,2,SC_032,1129,19902,784,43,0,hospital_105,1880,S_040,1218
1276,62337,-37.77383804,145.2576141,80 Bemboka Road,Warranwood,2655000,house,2007,5,3,2,SC_022,3594,19878,3141,50,0,hospital_164,3780,S_157,2610
1277,62471,-37.824898,145.248308,1/8 Coleman Street,Heathmont,3825000,house,2016,2,1,0,SC_032,2183,19871,504,45,0,hospital_105,1599,S_190,2163
1278,62493,-37.825166,145.242164,101 Heathmont Road,Heathmont,5200000,house,2010,2,1,2,SC_032,1813,19871,409,45,0,hospital_105,1563,S_190,1839
1279,62522,-37.835134,145.241273,12 Eden Avenue,Heathmont,6012000,house,2010,3,2,0,SC_032,2721,19871,811,45,0,hospital_179,1999,S_139,2415
1280,62531,-37.836077,145.238102,12 Sunset Drive,Heathmont,6705000,house,2014,5,2,2,SC_032,2721,19871,1033,45,0,hospital_179,1754,S_139,2644
1281,62538,-37.83171,145.253299,13 Bronaldi Street,Heathmont,4800000,house,2015,3,1,1,SC_032,3014,19871,856,45,0,hospital_105,2460,S_139,1731
1282,62615,-37.82571,145.241257,18 Balfour Avenue,Heathmont,9150000,house,2015,3,1,2,SC_032,1810,19871,410,45,0,hospital_105,1629,S_190,1848
1283,62651,-37.83281708,145.2385559,1a Sunset Drive,Heathmont,5040000,house,2009,2,1,2,SC_032,2392,19871,727,45,0,hospital_179,2089,S_040,2477
1284,62720,-37.832006,145.238795,215 Canterbury Road,Heathmont,9254000,house,2015,3,1,2,SC_032,2315,19871,651,45,0,hospital_179,2179,S_040,2400
1285,62779,-37.837647,145.238789,26 Dirkala Avenue,Heathmont,11135000,house,2013,4,2,2,SC_032,2906,19871,1155,45,0,hospital_179,1644,S_139,2540
1286,62908,-37.834098,145.244065,4 Barnic Road,Heathmont,9120000,house,2010,3,1,1,SC_032,2728,19871,644,45,0,hospital_179,2243,S_139,2236
1287,62962,-37.826487,145.255175,48 Canterbury Road,Heathmont,9390000,house,2015,3,1,3,SC_032,2776,19871,955,45,0,hospital_105,2012,S_139,2104
1288,63018,-37.830447,145.262679,6 Alkira Court,Heathmont,9930000,house,2014,4,1,2,SC_032,3570,19870,1344,49,0,hospital_164,2601,S_139,1442
1289,63067,-37.830405,145.238165,7 Frances Street,Heathmont,6045000,house,2010,3,1,2,SC_032,2130,19871,607,45,0,hospital_105,2187,S_040,2214
1290,63086,-37.833878,145.240368,75 Cuthbert Street,Heathmont,3850000,house,2008,3,1,0,SC_032,2561,19871,719,45,0,hospital_179,2067,S_139,2541
1291,63095,-37.829181,145.262076,8 Atunga Court,Heathmont,7364000,house,2012,4,3,2,SC_032,3449,19870,1495,49,0,hospital_164,2451,S_139,1592
1292,63131,-37.836645,145.237847,9 Blenheim Street,Heathmont,7281000,house,2015,3,2,1,SC_032,2775,19871,1098,45,0,hospital_179,1688,S_139,2648
1293,63241,-37.78347015,145.2876587,1/14 Aminga Court,Croydon,8508000,house,2008,3,1,2,SC_022,1784,19878,1469,50,0,hospital_164,3907,S_181,1512
1294,63266,-37.79846954,145.2623291,1/26 Beaufort Road,Croydon,4452000,house,2008,2,1,2,SC_022,1826,19878,1642,50,0,hospital_164,1191,S_157,652
1295,63440,-37.800905,145.287409,12 Alfrick Road,Croydon,7920000,house,2010,3,1,1,SC_022,431,19878,854,50,0,hospital_164,2900,S_055,394
1296,63484,-37.798298,145.291186,13 Donald Street,Croydon,3472000,house,2014,5,2,2,SC_022,718,19878,984,50,0,hospital_164,3303,S_055,747
1297,63488,-37.798973,145.298453,13 Farnley Street,Croydon,4752000,house,2015,3,1,2,SC_022,1352,19878,1619,50,0,hospital_164,3894,S_224,1104
1298,63505,-37.793301,145.298726,13 Taronga Crescent,Croydon,6900000,house,2010,3,1,2,SC_022,1519,19877,1534,54,0,hospital_164,4121,S_224,1418
1299,63549,-37.796284,145.295035,14 Thackeray Court,Croydon,3168000,house,2010,4,2,2,SC_022,1096,19878,1273,50,0,hospital_164,3696,S_055,1141
1300,63608,-37.784711,145.292222,158 Dorset Road,Croydon,10625000,house,2016,3,2,2,SC_022,1790,19878,1572,50,0,hospital_164,4118,S_181,1598
1301,63632,-37.799052,145.275487,16 Starcross Avenue,Croydon,6855000,house,2014,3,2,1,SC_022,667,19878,603,50,0,hospital_164,2000,S_182,505
1302,63635,-37.806832,145.286468,16 Taylors Road,Croydon,5355000,house,2014,3,1,3,SC_022,912,19878,1369,50,0,hospital_164,2717,S_055,801
1303,63649,-37.78914261,145.3027344,164 Lincoln Road,Croydon,17270000,house,2009,3,1,0,SC_022,2052,19877,981,54,0,hospital_164,4635,S_224,1594
1304,63650,-37.786956,145.276079,164 Maroondah Highway,Croydon,5148000,house,2013,3,1,1,SC_022,1483,19878,1024,50,0,hospital_164,2934,S_181,1095
1305,63723,-37.79774,145.267298,18 Richards Avenue,Croydon,7250000,house,2012,4,3,2,SC_022,1396,19878,1197,50,0,hospital_164,1517,S_157,1076
1306,63935,-37.800442,145.288947,21/310 Dorset Road,Croydon,4160000,house,2012,3,2,1,SC_022,537,19878,921,50,0,hospital_164,3044,S_055,522
1307,63994,-37.783796,145.282808,230 Maroondah Highway,Croydon,7360000,house,2010,3,1,2,SC_022,1702,19878,1310,50,0,hospital_164,3584,S_181,1367
1308,64057,-37.809142,145.262555,26 The Pass,Croydon,9000000,house,2015,3,1,0,SC_022,2124,19879,1131,46,0,hospital_164,631,S_157,1482
1309,64065,-37.81080627,145.2921143,27 Barclay Avenue,Croydon,3179000,house,2009,3,1,2,SC_022,1527,19878,1988,50,0,hospital_164,3229,S_055,1429
1310,64224,-37.792672,145.27611,3/37 Toorak Avenue,Croydon,4032000,house,2011,2,1,1,SC_022,940,19878,500,50,0,hospital_164,2465,S_181,567
1311,64370,-37.803394,145.270113,37-39 Montana Parade,Croydon,13940000,house,2013,4,2,3,SC_022,1237,19878,1278,50,0,hospital_164,1366,S_182,1122
1312,64383,-37.80604,145.288327,382 Dorset Road,Croydon,6175000,house,2015,2,1,2,SC_022,901,19878,1362,50,0,hospital_164,2885,S_055,803
1313,64391,-37.79623032,145.3008575,39 Jarvis Avenue,Croydon,13940000,house,2009,3,2,2,SC_022,1595,19877,1632,54,0,hospital_164,4183,S_224,1062
1314,64484,-37.790732,145.272978,41 Stirling Road,Croydon,22400000,house,2016,3,2,2,SC_022,1286,19878,850,50,0,hospital_164,2435,S_181,917
1315,64552,-37.795089,145.265979,5 ANTHONY STREET,Croydon,5180000,house,2011,3,1,2,SC_022,1568,19878,1286,50,0,hospital_164,1680,S_157,987
1316,64592,-37.792145,145.306142,5 McIlraith Court,Croydon,6300000,house,2015,4,2,3,SC_022,2170,19877,990,54,0,hospital_164,4773,S_224,1172
1317,64719,-37.79253769,145.2628326,6 Hinkley Avenue,Croydon,6176000,house,2008,3,2,2,SC_022,1924,19878,1595,50,0,hospital_164,1810,S_157,857
1318,64727,-37.785072,145.272059,6 Midhurst Road,Croydon,9010000,house,2010,3,1,1,SC_022,1836,19878,1376,50,0,hospital_164,2911,S_181,1448
1319,64729,-37.809695,145.272711,6 Morris Road,Croydon,6939000,house,2016,3,1,2,SC_022,1492,19878,1732,50,0,hospital_164,1520,S_055,1395
1320,64816,-37.788608,145.284015,7 Norman Road,Croydon,7275000,house,2012,3,2,2,SC_022,1169,19878,817,50,0,hospital_164,3285,S_181,864
1321,64847,-37.788533,145.283213,74 Croydon Road,Croydon,4590000,house,2016,4,1,1,SC_022,1174,19878,802,50,0,hospital_164,3237,S_181,853
1322,64875,-37.783705,145.299515,8 Cheeseman Street,Croydon,4420000,house,2011,5,3,0,SC_022,2240,19877,1139,54,0,hospital_164,4700,S_181,2127
1323,64947,-37.795632,145.298348,8A Pascoe Avenue,Croydon,4545000,house,2015,3,1,1,SC_022,1396,19878,1561,50,0,hospital_164,3995,S_224,1280
1324,64990,-37.78912354,145.2698517,94 Maroondah Hwy,Croydon,5740000,house,2008,3,1,0,SC_022,1607,19878,1177,50,0,hospital_164,2424,S_181,1244
1325,65050,-37.810772,145.313352,1/25 Graham Avenue,Kilsyth,15952000,house,2011,3,1,1,SC_022,2963,19877,2898,54,0,hospital_164,5090,S_224,996
1326,65058,-37.803474,145.323901,1/33 Tamworth Road,Kilsyth,5400000,house,2016,4,2,2,SC_022,3623,19877,2316,54,0,hospital_113,5359,S_224,1201
1327,65153,-37.807939,145.304562,16 COSMO COURT,Kilsyth,4185000,house,2014,4,2,2,SC_022,2131,19878,2525,50,0,hospital_164,4306,S_224,822
1328,65219,-37.811395,145.316717,2/97 LIVERPOOL ROAD,Kilsyth,3810000,house,2014,2,1,1,SC_022,3260,19877,2990,54,0,hospital_164,5390,S_224,1172
1329,65234,-37.795078,145.307939,22 Kiloran Avenue,Kilsyth,5360000,house,2016,4,1,2,SC_022,2231,19877,1215,54,0,hospital_164,4815,S_224,814
1330,65332,-37.796689,145.308074,37 Ervin Road,Kilsyth,7395000,house,2013,3,1,0,SC_022,2214,19877,1382,54,0,hospital_164,4777,S_224,638
1331,65352,-37.799631,145.321282,4 Fergerson Road,Kilsyth,5200000,house,2016,3,2,2,SC_022,3360,19877,1831,54,0,hospital_113,5124,S_224,1001
1332,65471,-37.805027,145.31825,6-8 Glendale Court,Kilsyth,12610000,house,2014,4,2,2,SC_022,3163,19877,2315,54,0,hospital_164,5519,S_224,765
1333,65539,-37.788307,145.319963,1 Hyde Park Walk,Mooroolbark,7040000,house,2010,4,2,2,SC_084,3398,19877,774,54,0,hospital_113,4240,S_224,1756
1334,65628,-37.762463,145.330156,10 The Briars,Mooroolbark,4120000,house,2011,3,2,2,SC_084,1506,19876,1727,59,0,hospital_113,2168,S_168,1086
1335,65766,-37.767543,145.318187,14 Nevados Street,Mooroolbark,4347000,house,2013,4,2,2,SC_084,1110,19877,1981,54,0,hospital_113,3279,S_168,945
1336,65816,-37.771871,145.323806,16 Barina Avenue,Mooroolbark,5525000,house,2011,3,1,2,SC_084,1757,19877,1749,54,0,hospital_113,2940,S_168,1498
1337,65985,-37.78112793,145.3095398,20 Neville St,Mooroolbark,3600000,house,2007,3,1,2,SC_084,2586,19877,475,54,0,hospital_113,4516,S_224,2340
1338,66000,-37.76504898,145.3316803,21 Autumn Grove,Mooroolbark,8160000,house,2009,4,2,2,SC_084,1740,19876,1765,59,0,hospital_113,2062,S_168,1331
1339,66137,-37.783533,145.324786,27 Williams Road,Mooroolbark,4440000,house,2012,3,1,1,SC_084,2982,19877,1097,54,0,hospital_113,3567,S_224,2429
1340,66169,-37.787988,145.322541,3 Campbell Street,Mooroolbark,7965000,house,2016,3,2,1,SC_084,3406,19877,962,54,0,hospital_113,4053,S_224,1905
1341,66223,-37.761122,145.316119,304 Manchester Road,Mooroolbark,5500000,house,2015,4,1,3,SC_084,382,19877,2650,54,0,hospital_113,3404,S_168,316
1342,66281,-37.772943,145.308151,36 Bellara Drive,Mooroolbark,6624000,house,2010,3,1,2,SC_084,1723,19877,1366,54,0,hospital_113,4281,S_058,1760
1343,66367,-37.786888,145.307171,4 Summit Court,Mooroolbark,7280000,house,2014,4,2,2,SC_022,2516,19877,518,54,0,hospital_113,5024,S_224,1720
1344,66483,-37.779328,145.315737,5 Wongala Way,Mooroolbark,7280000,house,2015,4,2,2,SC_084,2362,19877,670,54,0,hospital_113,3941,S_168,2270
1345,66507,-37.765441,145.325862,53 Landscape Drive,Mooroolbark,8450000,house,2016,3,2,2,SC_084,1326,19876,2217,59,0,hospital_113,2574,S_168,956
1346,66514,-37.780354,145.333407,56 Blackburn Road,Mooroolbark,4422000,house,2012,3,1,1,SC_084,3007,19877,1911,54,0,hospital_113,2779,S_081,2680
1347,66519,-37.765773,145.326116,57 Landscape Drive,Mooroolbark,2888000,house,2010,3,2,2,SC_084,1367,19876,2216,59,0,hospital_113,2558,S_168,999
1348,66556,-37.780406,145.331489,6 Lancaster Road,Mooroolbark,7125000,house,2016,2,2,1,SC_084,2919,19877,1747,54,0,hospital_113,2900,S_168,2634
1349,66634,-37.772493,145.321771,7 Daymar Drive,Mooroolbark,7455000,house,2013,3,2,2,SC_084,1739,19877,1593,54,0,hospital_113,3132,S_168,1522
1350,66666,-37.776718,145.33897,7 Summerhill Park Drive,Mooroolbark,5200000,house,2013,5,3,2,SC_084,3020,19876,2482,59,0,hospital_113,2151,S_081,2087
1351,66671,-37.779156,145.315702,7 Wongala Way,Mooroolbark,3456000,house,2013,3,1,1,SC_084,2343,19877,686,54,0,hospital_113,3935,S_168,2252
1352,66704,-37.77588272,145.3063202,79 Esther Crescent,Mooroolbark,3980000,house,2009,5,2,2,SC_084,2084,19877,1122,54,0,hospital_113,4537,S_058,2120
1353,66719,-37.78091049,145.3374786,8 FRESHFIELD AVENUE,Mooroolbark,9480000,house,2008,5,2,2,SC_084,3272,19877,2247,54,0,hospital_113,2600,S_081,2564
1354,66799,-37.779702,145.310686,Unit 1/11 Kalimna Street,Mooroolbark,4862000,house,2014,3,1,1,SC_084,2416,19877,581,54,0,hospital_113,4353,S_168,2401
1355,66808,-37.743151,145.338885,1 Mentor Grove,Lilydale,4000000,house,2010,4,2,2,SC_084,2758,19876,1580,59,0,hospital_151,1881,S_233,1920
1356,66898,-37.77323,145.349184,104 Lakeview Drive,Lilydale,9900000,house,2016,4,2,2,SC_084,3527,19876,1975,59,0,hospital_113,1345,S_081,1479
1357,66984,-37.773485,145.346298,128 Lakeview Drive,Lilydale,5880000,house,2016,4,2,3,SC_084,3320,19876,2003,59,0,hospital_113,1482,S_081,1534
1358,67033,-37.776566,145.349957,14 Harmony Close,Lilydale,5608000,house,2015,4,2,2,SC_084,3775,19876,2351,59,0,hospital_113,1678,S_081,1850
1359,67123,-37.761151,145.364499,17a Summit Road,Lilydale,5220000,house,2015,3,2,2,SC_084,4462,19876,1605,59,0,hospital_113,859,S_081,1320
1360,67155,-37.755947,145.36456,19a North Road,Lilydale,6565000,house,2016,2,2,2,SC_084,4462,19876,1483,59,0,hospital_151,793,S_233,1301
1361,67162,-37.761443,145.359099,2 Closter Court,Lilydale,6000000,house,2016,3,2,2,SC_084,3991,19876,1199,59,0,hospital_113,383,S_081,854
1362,67169,-37.739815,145.343145,2 Lantern Place,Lilydale,5760000,house,2014,4,2,2,SC_084,3282,19876,1793,59,0,hospital_151,1854,S_233,2112
1363,67214,-37.756629,145.363413,20 North Road,Lilydale,9855000,house,2015,5,2,2,SC_084,4357,19876,1387,59,0,hospital_151,747,S_233,1190
1364,67223,-37.740358,145.339813,21 Haricot Way,Lilydale,4950000,house,2012,4,2,2,SC_084,3018,19876,1825,59,0,hospital_151,2012,S_233,2158
1365,67292,-37.74147,145.350357,27 Nimblefoot Way,Lilydale,7280000,house,2012,4,2,2,SC_084,3704,19876,1581,59,0,hospital_151,1360,S_233,1840
1366,67351,-37.756809,145.364321,30 North Road,Lilydale,7670000,house,2015,3,2,2,SC_084,4436,19876,1468,59,0,hospital_151,824,S_233,1267
1367,67375,-37.75993,145.357949,34 Mont Vue,Lilydale,3645000,house,2011,3,1,2,SC_084,3878,19876,1026,59,0,hospital_113,359,S_233,731
1368,67399,-37.772495,145.363245,370 Swansea Road,Lilydale,5424000,house,2016,3,1,0,SC_084,4623,19876,2332,59,0,hospital_113,1386,S_081,1843
1369,67422,-37.766603,145.36853,4 Coral Close,Lilydale,4430000,house,2015,3,1,2,SC_084,4895,19876,2209,59,0,hospital_113,1314,S_081,1825
1370,67489,-37.772559,145.365559,46 David Road,Lilydale,3560000,house,2014,4,1,1,SC_084,4817,19876,2462,59,0,hospital_113,1511,S_081,1987
1371,67510,-37.75337219,145.3664703,490 Maroondah Highway,Lilydale,4680000,house,2009,3,1,1,SC_084,4654,19876,1668,59,0,hospital_151,875,S_233,1538
1372,67579,-37.762278,145.368996,56 Summit Road,Lilydale,5200000,house,2016,5,3,3,SC_084,4867,19876,2018,59,0,hospital_113,1250,S_081,1729
1373,67603,-37.772232,145.364259,6 Kyra Close,Lilydale,4770000,house,2010,4,2,2,SC_084,4697,19876,2362,59,0,hospital_113,1413,S_081,1881
1374,67671,-37.763832,145.367201,72 Old Gippsland Road,Lilydale,4617000,house,2013,4,2,0,SC_084,4730,19876,1949,59,0,hospital_113,1111,S_081,1610
1375,67740,-37.744324,145.344312,9 Baystone Place,Lilydale,7770000,house,2013,3,2,2,SC_084,3085,19876,1281,59,0,hospital_151,1422,S_233,1602
1376,67770,-37.73862076,145.3395081,9 Wotan Court,Lilydale,6908000,house,2009,4,2,2,SC_084,3129,19876,2014,59,0,hospital_151,2166,S_233,2346
1377,67789,-37.773341,145.344407,98 Eucalypt Drive,Lilydale,5265000,house,2010,4,2,2,SC_084,3170,19876,2005,59,0,hospital_113,1560,S_081,1558
1378,67801,-37.845044,145.006139,1 Ellerslie Place,Toorak,33600000,house,2010,4,3,2,SC_038,531,19947,354,20,0,hospital_097,810,S_115,342
1379,67973,-37.842228,145.008725,22 Carters Avenue,Toorak,17370000,house,2016,3,2,1,SC_038,189,19947,635,20,0,hospital_097,1150,S_102,213
1380,67985,-37.83688,145.023757,239 Kooyong Road,Toorak,4695000,house,2013,5,2,2,SC_038,1423,19909,264,10,0,hospital_127,1635,S_102,1417
